participant_id,age,gender,education,income,risk_score,loss_aversion,scenario_id,sure_amount,risky_amount,risky_prob,ev_risky,chose_risky
494,49,Male,Master's,$20k–50k,4.35,5.04,4,8,14,0.7,9.8,0
495,44,Male,PhD,$50k–100k,4.04,4.5,1,5,12,0.5,6.0,0
495,44,Male,PhD,$50k–100k,4.04,4.5,2,10,18,0.6,10.8,1
495,44,Male,PhD,$50k–100k,4.04,4.5,3,3,20,0.25,5.0,0
495,44,Male,PhD,$50k–100k,4.04,4.5,4,8,14,0.7,9.8,1
496,37,Male,Bachelor's,$50k–100k,3.11,5.73,1,5,12,0.5,6.0,0
496,37,Male,Bachelor's,$50k–100k,3.11,5.73,2,10,18,0.6,10.8,0
496,37,Male,Bachelor's,$50k–100k,3.11,5.73,3,3,20,0.25,5.0,0
496,37,Male,Bachelor's,$50k–100k,3.11,5.73,4,8,14,0.7,9.8,1
497,41,Female,Some college,$100k+,3.98,5.48,1,5,12,0.5,6.0,0
497,41,Female,Some college,$100k+,3.98,5.48,2,10,18,0.6,10.8,0
497,41,Female,Some college,$100k+,3.98,5.48,3,3,20,0.25,5.0,0
497,41,Female,Some college,$100k+,3.98,5.48,4,8,14,0.7,9.8,0
498,29,Male,Bachelor's,$50k–100k,3.42,3.1,1,5,12,0.5,6.0,1
498,29,Male,Bachelor's,$50k–100k,3.42,3.1,2,10,18,0.6,10.8,1
498,29,Male,Bachelor's,$50k–100k,3.42,3.1,3,3,20,0.25,5.0,0
498,29,Male,Bachelor's,$50k–100k,3.42,3.1,4,8,14,0.7,9.8,1
499,52,Female,PhD,$50k–100k,3.16,5.09,1,5,12,0.5,6.0,1
499,52,Female,PhD,$50k–100k,3.16,5.09,2,10,18,0.6,10.8,0
499,52,Female,PhD,$50k–100k,3.16,5.09,3,3,20,0.25,5.0,0
499,52,Female,PhD,$50k–100k,3.16,5.09,4,8,14,0.7,9.8,1
500,50,Male,Some college,$50k–100k,3.99,4.29,1,5,12,0.5,6.0,1
500,50,Male,Some college,$50k–100k,3.99,4.29,2,10,18,0.6,10.8,0
500,50,Male,Some college,$50k–100k,3.99,4.29,3,3,20,0.25,5.0,0
500,50,Male,Some college,$50k–100k,3.99,4.29,4,8,14,0.7,9.8,0
